starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:25:37 2021	1610209537	133	1013	1146	470
Sat Jan 09 17:25:23 2021	1610209523	138	1012	1150	420
Sat Jan 09 17:25:21 2021	1610209521	126	1024	1150	363
Sat Jan 09 17:25:23 2021	1610209523	143	1007	1150	433
Sat Jan 09 17:25:21 2021	1610209521	127	1023	1150	345
Sat Jan 09 17:25:24 2021	1610209524	128	1022	1150	380
Sat Jan 09 17:25:42 2021	1610209542	160	991	1151	377
Sat Jan 09 17:25:18 2021	1610209518	131	1020	1151	457
Sat Jan 09 17:25:21 2021	1610209521	142	1010	1152	376
Sat Jan 09 17:25:19 2021	1610209519	127	1025	1152	407
Sat Jan 09 17:25:16 2021	1610209516	125	1027	1152	385
Sat Jan 09 17:25:24 2021	1610209524	136	1016	1153	392
Sat Jan 09 17:25:30 2021	1610209530	134	1020	1154	367
Sat Jan 09 17:25:42 2021	1610209542	157	999	1156	310
Sat Jan 09 17:25:22 2021	1610209522	154	1002	1156	364
Sat Jan 09 17:25:18 2021	1610209518	131	1026	1157	375
Sat Jan 09 17:25:36 2021	1610209536	133	1024	1158	388
Sat Jan 09 17:25:16 2021	1610209516	142	1017	1158	330
Sat Jan 09 17:25:34 2021	1610209534	158	1001	1159	365
Sat Jan 09 17:25:18 2021	1610209518	146	1013	1159	434
Sat Jan 09 17:25:35 2021	1610209535	144	1017	1161	385
Sat Jan 09 17:25:40 2021	1610209540	131	1032	1162	383
Sat Jan 09 17:25:17 2021	1610209517	137	1027	1163	320
Sat Jan 09 17:25:29 2021	1610209529	129	1035	1163	531
Sat Jan 09 17:25:16 2021	1610209516	145	1020	1165	387
Sat Jan 09 17:25:37 2021	1610209537	145	1021	1166	395
Sat Jan 09 17:25:33 2021	1610209533	139	1028	1166	321
Sat Jan 09 17:25:39 2021	1610209539	130	1036	1166	424
Sat Jan 09 17:25:17 2021	1610209517	150	1016	1166	389
Sat Jan 09 17:25:33 2021	1610209533	132	1036	1169	319
Sat Jan 09 17:25:39 2021	1610209539	141	1028	1169	512
Sat Jan 09 17:25:19 2021	1610209519	151	1018	1169	410
Sat Jan 09 17:25:29 2021	1610209529	141	1028	1169	413
Sat Jan 09 17:25:24 2021	1610209524	134	1036	1170	381
Sat Jan 09 17:25:20 2021	1610209520	155	1015	1170	427
Sat Jan 09 17:25:23 2021	1610209523	134	1037	1171	534
Sat Jan 09 17:25:30 2021	1610209530	152	1019	1171	479
Sat Jan 09 17:25:42 2021	1610209542	127	1046	1173	400
Sat Jan 09 17:25:24 2021	1610209524	140	1033	1173	312
Sat Jan 09 17:25:17 2021	1610209517	149	1025	1174	340
Sat Jan 09 17:25:32 2021	1610209532	147	1028	1175	427
