starttime	seconds	ctime	dtime	ttime	wait
Sat Jan 09 17:32:37 2021	1610209957	166	6149	6315	5611
Sat Jan 09 17:32:35 2021	1610209955	138	6182	6320	5678
Sat Jan 09 17:32:29 2021	1610209949	622	5705	6327	5201
Sat Jan 09 17:32:29 2021	1610209949	624	5704	6328	5185
Sat Jan 09 17:32:37 2021	1610209957	167	6170	6337	5658
Sat Jan 09 17:32:37 2021	1610209957	158	6191	6349	5659
Sat Jan 09 17:32:34 2021	1610209954	132	6221	6353	5716
Sat Jan 09 17:33:14 2021	1610209994	145	6213	6358	5725
Sat Jan 09 17:33:13 2021	1610209993	155	6204	6359	5672
Sat Jan 09 17:33:20 2021	1610210000	131	6242	6373	5741
Sat Jan 09 17:33:22 2021	1610210002	127	6255	6382	5754
Sat Jan 09 17:32:38 2021	1610209958	141	6253	6394	5766
Sat Jan 09 17:32:36 2021	1610209956	133	6263	6396	5723
Sat Jan 09 17:32:29 2021	1610209949	622	5777	6398	5276
Sat Jan 09 17:32:35 2021	1610209955	134	6277	6411	5790
Sat Jan 09 17:33:11 2021	1610209991	147	6265	6412	5773
Sat Jan 09 17:32:36 2021	1610209956	140	6299	6439	5800
Sat Jan 09 17:32:35 2021	1610209955	150	6317	6468	5813
Sat Jan 09 17:32:36 2021	1610209956	145	6325	6470	5816
Sat Jan 09 17:32:34 2021	1610209954	133	6360	6493	5863
Sat Jan 09 17:32:35 2021	1610209955	132	6367	6499	5880
Sat Jan 09 17:32:37 2021	1610209957	158	6346	6505	5858
Sat Jan 09 17:32:36 2021	1610209956	137	6409	6546	5909
Sat Jan 09 17:32:36 2021	1610209956	152	6415	6567	5894
Sat Jan 09 17:33:16 2021	1610209996	132	6448	6580	5962
Sat Jan 09 17:32:37 2021	1610209957	159	6433	6592	5913
Sat Jan 09 17:32:35 2021	1610209955	126	6468	6594	5979
Sat Jan 09 17:32:53 2021	1610209973	1147	5450	6598	4934
Sat Jan 09 17:32:53 2021	1610209973	1164	5450	6613	4954
Sat Jan 09 17:32:41 2021	1610209961	126	6493	6619	5986
Sat Jan 09 17:32:35 2021	1610209955	138	6506	6644	6015
